	utterances	interjection	adverb	subobjvrb	neg-keywords
72	[10, is, love, ,, 10, is, life, .]	[['love', ',', 'life', '.']]	[['is', 'love', 'is', 'life']]	[[['10', '10'], []]]	[[[['is', 'is', 'is', 'is', 'is', 'is', 'is', 'is']], nan]]
73	[can, you, say, it, again?and, eight, ?]	[['?']]	[['can', 'say', 'it']]	[[['you'], []]]	[[[can, you], nan]]
74	[i, think, connecting, (, carbon, ), tubes, could, be, a, way, to, go, .]	[['i', '(', 'carbon', ')', 'tubes', 'a', 'way', '.']]	[['think', 'connecting', 'carbon', 'tubes', 'could', 'be', 'way', 'go']]	[[['i'], []]]	[[[could, be], [to, go], nan]]
75	[okay, but, you, got, ta, gimme, a, lil, kiss, first]	[['but', 'a', 'lil', 'kiss']]	[['got', 'gimme', 'lil', 'kiss', 'first']]	[[['you'], []]]	[[[['okay', 'got', 'got', 'got', 'gimme', 'got', 'kiss', 'kiss', 'gimme', 'gimme']], nan], [[ta, gimme], nan]]
76	[did, you, mean, inequality, ?]	[['inequality', '?']]	[['did', 'mean', 'inequality']]	[[['you'], []]]	[[[did, you], nan]]
77	[you, are, not, alone, .]	[['.']]	[['are', 'not', 'alone']]	[[['you'], []]]	[[[[not, alone]], nan]]
78	[well, ,, yeah]	[[',']]	[[]]	[[[], []]]	[[[['well', 'well', 'well']], nan]]
79	[but, they, had, to, remove, the, songs, from, the, game, and, then, decided, that, they, were, on, the, same, page, .]	[['but', 'songs', 'game', 'and', 'page', '.']]	[['had', 'remove', 'songs', 'game', 'then', 'decided', 'were', 'same', 'page']]	[[['they', 'they'], []]]	[[[to, remove], nan]]
80	[give, me, a, second, to, read, the, text, ,, please, .]	[['a', 'second', 'text', ',', '.']]	[['give', 'second', 'read', 'text']]	[[[], []]]	[[[to, read], nan]]
81	[i, was, just, pointing, out, that, there, was, no, reason, for, them, to, go, back, in, time, and, say, that, since, they, are, not, there, ,, they, would, have, to, release, them, all, .]	[['i', 'reason', 'time', 'and', ',', '.']]	[['was', 'just', 'pointing', 'there', 'was', 'reason', 'go', 'back', 'time', 'say', 'are', 'not', 'there', 'would', 'have', 'release', 'them']]	[[['i', 'them', 'they', 'they'], []]]	[[[was, just], [to, go], [[not, there]], [would, have], [to, release], nan]]
82	[when, was, season, 12, premiered, ?]	[['season', '?']]	[['when', 'was', 'season', 'premiered']]	[[['season'], []]]	[[[12, premiered], nan]]
83	[that, is, the, only, way, they, would, release, their, own, game, .]	[['way', 'game', '.']]	[['is', 'only', 'way', 'would', 'release', 'their', 'own', 'game']]	[[['that', 'they'], []]]	[[[would, release], nan]]
84	[we, are, not, talking, about, a, game, .]	[['a', 'game', '.']]	[['are', 'not', 'talking', 'game']]	[[['we'], []]]	[[[are, not], [[not, talking]], nan]]
85	[then, why, did, you, think, that, was, the, case, ?]	[['case', '?']]	[['then', 'why', 'did', 'think', 'was', 'case']]	[[['you', 'that'], []]]	[[[did, you], nan]]
86	[i, did, not, .]	[['i', '.']]	[['did', 'not']]	[[['i'], []]]	[[[[not, .]], nan]]
87	[so, what, ?]	[['so', 'what', '?']]	[['what']]	[[[], []]]	[[[['what', 'what', 'what']], nan]]
88	[there, is, not, any, evidence, at, all, that, there, is, anything, in, this, thread, that, has, anything, to, do, with, the, discussion, .]	[['evidence', 'anything', 'thread', 'anything', 'discussion', '.']]	[['there', 'is', 'not', 'evidence', 'at', 'all', 'there', 'is', 'anything', 'thread', 'that', 'has', 'anything', 'do', 'discussion']]	[[['that'], []]]	[[[[not, any]], [to, do], nan]]
89	[you, are, right, ,]	[[',']]	[['are', 'right']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']], nan]]
90	[but, probably, by, accident, .]	[['but', 'accident', '.']]	[['probably', 'accident']]	[[[], []]]	[[[['by', 'by', 'by', 'by', 'by']], nan]]
91	[yeah, ,]	[[',']]	[[]]	[[[], []]]	[[[['yeah', 'yeah']], nan]]
92	[that, is, why, i, said, it, is, not, about, you, but, you, do, not, know, how, to, spell, it, ,, it, is, about, everything, .]	[['i', 'but', ',', 'everything', '.']]	[['is', 'why', 'said', 'is', 'not', 'do', 'not', 'know', 'how', 'spell', 'it', 'is', 'everything']]	[[['that', 'i', 'it', 'you', 'it'], []]]	[[[[not, about]], nan], [[do, not], [[not, know]], [to, spell], nan]]
93	[who, is, nicky, minaj, ?]	[['who', 'minaj', '?']]	[['who', 'is', 'nicky', 'minaj']]	[[['who'], []]]	[[[['is', 'is', 'minaj', 'is', 'is']], nan]]
94	[the, second, part, of, your, comment, .]	[['part', 'comment', '.']]	[['second', 'part', 'your', 'comment']]	[[[], []]]	[[[['part', 'part', 'part', 'part', 'comment', 'of', 'part']], nan]]
95	[you, do, not, understand, the, text, at, all, .]	[['text', '.']]	[['do', 'not', 'understand', 'text', 'at', 'all']]	[[['you'], []]]	[[[do, not], [[not, understand]], nan]]
96	[no, it, is, not, .]	[['.']]	[['is', 'not']]	[[['it'], []]]	[[[[not, .]], nan]]
97	[it, is, a, pretty, clear, conclusion, .]	[['a', 'conclusion', '.']]	[['is', 'pretty', 'clear', 'conclusion']]	[[['it'], []]]	[[[['is', 'is', 'conclusion', 'clear', 'conclusion', 'is', 'is']], nan]]
98	[which, people, were, judges, in, season, 12, ?]	[['people', 'judges', 'season', '?']]	[['which', 'people', 'were', 'judges', 'season']]	[[['people'], []]]	[[[['in', 'were', 'were', 'were', 'were', 'in', 'season', 'were']], nan]]
99	[that, was, not, the, case, .]	[['case', '.']]	[['was', 'not', 'case']]	[[['that'], []]]	[[[[not, the]], nan]]
100	[not, in, the, sense, that, there, was, nothing, interesting, in, that, article, .]	[['sense', 'nothing', 'article', '.']]	[['not', 'sense', 'there', 'was', 'nothing', 'interesting', 'article']]	[[[], []]]	[[[[not, in]], nan]]
101	[what, is, your, name, ?]	[['what', 'name', '?']]	[['what', 'is', 'your', 'name']]	[[['name'], []]]	[[[['is', 'is', 'name', 'is', 'is']], nan]]
102	[i, do, not, know, what, that, is, .]	[['i', 'what', '.']]	[['do', 'not', 'know', 'what', 'is']]	[[['i', 'that'], []]]	[[[do, not], [[not, know]], nan]]
103	[are, you, okay, ?]	[['?']]	[['are', 'okay']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']], nan]]
104	[it, is, a, reference, to, a, movie, .]	[['a', 'reference', 'a', 'movie', '.']]	[['is', 'reference', 'movie']]	[[['it'], []]]	[[[['is', 'is', 'reference', 'is', 'reference', 'movie', 'to', 'is']], nan]]
105	[hi]	[[]]	[[]]	[[[], []]]	[[[['hi']], nan]]
106	[hello, .]	[['.']]	[[]]	[[[], []]]	[[[['hello', 'hello']], nan]]
107	[i, am, professional, teacher, about, reading, comprehension, .]	[['i', 'teacher', 'comprehension', '.']]	[['am', 'professional', 'teacher', 'reading', 'comprehension']]	[[['i'], []]]	[[[['am', 'am', 'teacher', 'am', 'teacher', 'about', 'reading', 'am']], nan]]
108	[let, us, compete, !, you, give, me, questions, ,, and, i, will, answer, all, of, your, questions, .]	[['!', 'questions', ',', 'and', 'i', 'questions', '.']]	[['let', 'compete', 'give', 'questions', 'will', 'answer', 'all', 'your', 'questions']]	[[['us', 'you', 'i'], []]]	[[[['let', 'compete', 'let', 'let', 'give', 'give', 'give', 'give', 'give', 'give', 'answer', 'answer', 'give', 'answer', 'all', 'questions', 'of', 'answer']], nan], [[will, answer], nan]]
109	[you, say, you, are, a, teacher, ,, right, ?]	[['a', 'teacher', ',', '?']]	[['say', 'are', 'teacher', 'right']]	[[['you', 'you'], []]]	[[[['say', 'right', 'are', 'say', 'teacher', 'are', 'say', 'right', 'right']], nan]]
110	[yes, ,, i, am, .]	[[',', 'i', '.']]	[['am']]	[[['i'], []]]	[[[['am', 'am', 'am', 'am', 'am']], nan]]
111	[where, have, you, got, your, education, as, a, teacher, ?]	[['education', 'a', 'teacher', '?']]	[['where', 'have', 'got', 'your', 'education', 'teacher']]	[[['you'], []]]	[[[have, you], nan]]
112	[i, do, not, know, .]	[['i', '.']]	[['do', 'not', 'know']]	[[['i'], []]]	[[[do, not], [[not, know]], nan]]
113	[then, how, do, i, know, your, are, qualified, enough, to, train, me, ?]	[['i', '?']]	[['then', 'how', 'do', 'know', 'your', 'are', 'qualified', 'enough', 'train', 'me']]	[[['i', 'your'], []]]	[[[do, i], [to, train], nan]]
114	[i, do, not, know, what, you, are, talking, about, .]	[['i', 'what', '.']]	[['do', 'not', 'know', 'what', 'are', 'talking']]	[[['i', 'you'], []]]	[[[do, not], [[not, know]], [are, talking], nan]]
115	[okay, ,]	[[',']]	[[]]	[[[], []]]	[[[['okay', 'okay']], nan]]
116	[offer, your, own, convo, topic]	[['convo', 'topic']]	[['offer', 'your', 'own', 'convo', 'topic']]	[[[], []]]	[[[['offer', 'topic', 'topic', 'topic', 'offer']], nan]]
117	[i, will, be, right, back, .]	[['i', '.']]	[['will', 'be', 'right', 'back']]	[[['i'], []]]	[[[will, be], nan]]
118	[okay, ,]	[[',']]	[[]]	[[[], []]]	[[[['okay', 'okay']], nan]]
119	[i, will, wait, for, a, couple, of, minutes]	[['i', 'a', 'couple', 'minutes']]	[['will', 'wait', 'couple', 'minutes']]	[[['i'], []]]	[[[will, wait], nan]]
120	[no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, ,, no, .]	[[',', ',', ',', ',', ',', ',', ',', ',', '.']]	[[]]	[[[], []]]	[[[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']], nan], [[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']], nan], [[['no', 'no', ',', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']], nan]]
121	[what, is, wrong, ?]	[['what', '?']]	[['what', 'is', 'wrong']]	[[['what'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
122	[what, is, wrong, ?]	[['what', '?']]	[['what', 'is', 'wrong']]	[[['what'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
123	"[you, said, "", no, "", in, your, previous, message, ,, as, if, you, are, strongly, against, something]"	"[['""', '""', 'message', ',', 'something']]"	[['said', 'your', 'previous', 'message', 'are', 'strongly', 'something']]	[[['you', 'you'], []]]	[[[['said', 'said', 'said', 'said', 'said', 'said', 'message', 'message', 'in', 'said', 'are', 'are', 'are', 'said', 'are', 'are', 'against']], nan]]
124	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']], nan]]
125	[what, is, it, then, ?, what, are, you, objecting, ?]	[['what', '?', 'what', '?']]	[['what', 'is', 'then', 'what', 'are', 'objecting']]	[[['it', 'you'], []]]	[[[['is', 'is', 'is', 'is', 'is', 'objecting', 'objecting', 'objecting', 'objecting', 'objecting']], nan], [[are, you], nan]]
126	[i, do, not, know, .]	[['i', '.']]	[['do', 'not', 'know']]	[[['i'], []]]	[[[do, not], [[not, know]], nan]]
127	[Okay]	[[]]	[[]]	[[[], []]]	[[[['Okay']], nan]]
128	[you, are, also, a, bot]	[['a', 'bot']]	[['are', 'also', 'bot']]	[[['you'], []]]	[[[['are', 'are', 'are', 'bot', 'are']], nan]]
129	[okay, .]	[['.']]	[[]]	[[[], []]]	[[[['okay', 'okay']], nan]]
130	[but, i, should, tell, you, were, slightly, better, than, the, previous, ones, i, have, spoken, to]	[['but', 'i', 'ones', 'i']]	[['should', 'tell', 'were', 'slightly', 'better', 'previous', 'ones', 'have', 'spoken']]	[[['i', 'you', 'i'], []]]	[[[should, tell], [have, spoken], nan]]
131	[do, you, know, where, is, western, europe, ?]	[['europe', '?']]	[['do', 'know', 'where', 'is', 'western', 'europe']]	[[['you', 'europe'], []]]	[[[do, you], nan]]
132	[hello, !, i, hope, you, are, doing, well, .]	[['!', 'i', '.']]	[['hope', 'are', 'doing', 'well']]	[[['i', 'you'], []]]	[[[['hello', 'hello', 'hope', 'hope', 'doing', 'doing', 'hope', 'doing', 'hope']], nan], [[are, doing], nan]]
133	[i, am, doing, fantastic, today, !]	[['i', 'today', '!']]	[['am', 'doing', 'fantastic', 'today']]	[[['i'], []]]	[[[am, doing], nan]]
134	[let, me, go, through, the, article, real, quick, and, we, will, start, talking, about, it, .]	[['article', 'and', '.']]	[['let', 'go', 'article', 'real', 'quick', 'will', 'start', 'talking']]	[[['me', 'we'], []]]	[[[will, start], nan]]
135	[in, western, europe, i, guess]	[['europe', 'i']]	[['western', 'europe', 'guess']]	[[['i'], []]]	[[[['guess', 'europe', 'in', 'guess', 'guess']], nan]]
136	[i, am, here, .]	[['i', '.']]	[['am', 'here']]	[[['i'], []]]	[[[['am', 'am', 'am', 'am']], nan]]
137	[i, am, here, too, .]	[['i', '.']]	[['am', 'here', 'too']]	[[['i'], []]]	[[[['am', 'am', 'am', 'am', 'am']], nan]]
138	[there, is, no, hope, for, europe, then, .]	[['hope', 'europe', '.']]	[['there', 'is', 'hope', 'europe', 'then']]	[[[], []]]	[[[['is', 'is', 'hope', 'is', 'hope', 'for', 'is', 'is']], nan]]
139	[really, ?]	[['?']]	[['really']]	[[[], []]]	[[[['really', 'really']], nan]]
140	"[was, the, "", footprint, "", of, the, astra, 2d, satellite, smaller, than, that, of, astra, 2a, ?]"	"[['""', 'footprint', '""', 'satellite', '?']]"	[['was', 'footprint', 'astra', 'satellite', 'smaller', 'astra']]	[[[], []]]	[[[['was', 'footprint', 'footprint', 'was', 'footprint', 'footprint', 'satellite', '2d', 'satellite', 'of', 'satellite', 'smaller', 'than', 'that', 'of', 'was', 'was']], nan]]
141	"[smallerfootprint, "", of, the, astra, 2d, satellite, was, smaller, than, that, of, astra, 2a]"	"[['""', 'satellite']]"	[['smallerfootprint', 'astra', 'satellite', 'was', 'smaller', 'astra']]	[[['smallerfootprint'], []]]	[[[['was', 'smallerfootprint', 'smallerfootprint', 'satellite', '2d', 'satellite', 'of', 'was', 'was', 'smaller', 'than', 'that', 'of', 'was']], nan]]
142	[yeah, ,]	[[',']]	[[]]	[[[], []]]	[[[['yeah', 'yeah']], nan]]
143	[you, are, right]	[[]]	[['are', 'right']]	[[['you'], []]]	[[[['are', 'are', 'are']], nan]]
144	[i, am, not, a, fan, of, the, song]	[['i', 'a', 'fan', 'song']]	[['am', 'not', 'fan', 'song']]	[[['i'], []]]	[[[[not, a]], nan]]
145	[of, what, song, ?]	[['what', 'song', '?']]	[['what', 'song']]	[[[], []]]	[[[['of', 'song', 'of', 'of']], nan]]
146	[the, song, youtube.com]	[['song']]	[['song']]	[[[], []]]	[[[['song', 'song', 'song']], nan]]
147	[it, is, not, the, song, ., it, is, a, video, hosting]	[['song', '.', 'a', 'video']]	[['is', 'not', 'song', 'is', 'video', 'hosting']]	[[['it', 'it'], []]]	[[[[not, the]], nan], [[['is', 'is', 'is', 'song', 'is', 'is', 'is', 'is', 'video', 'is', 'video']], nan]]
148	[is, it, the, ?]	[['?']]	[['is']]	[[['it'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
149	[yes, it, is]	[[]]	[['is']]	[[['it'], []]]	[[[['is', 'is', 'is']], nan]]
150	[why, ?]	[['?']]	[['why']]	[[[], []]]	[[[['why', 'why']], nan]]
151	[it, is, a, historical, fact, .]	[['a', 'fact', '.']]	[['is', 'historical', 'fact']]	[[['it'], []]]	[[[['is', 'is', 'fact', 'fact', 'is', 'is']], nan]]
