	utterances	interjection	adverb	subobjvrb	neg-keywords
41	[hello, ,, i, really, like, movies, ., how, about, we, talk, about, movies]	[[',', 'i', 'movies', '.', 'movies']]	[['really', 'like', 'movies', 'how', 'talk', 'movies']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
42	[what, movie, is, currently, playing, ?]	[['movie', '?']]	[['what', 'movie', 'is', 'currently', 'playing']]	[[['movie'], []]]	[[[is, currently], nan]]
43	[do, you, like, super, hero, movies, or, disney, movies, ?]	[['hero', 'movies', 'or', 'disney', 'movies', '?']]	[['do', 'like', 'super', 'hero', 'movies', 'disney', 'movies']]	[[['you'], []]]	[[[do, you], nan]]
44	[i, like, super, hero, movies]	[['i', 'hero', 'movies']]	[['super', 'hero', 'movies']]	[[['i'], []]]	[[[['like', 'like', 'hero', 'movies', 'like']], nan]]
45	[my, favorite, super, hero, is, captain, america, .]	[['hero', 'captain', 'america', '.']]	[['my', 'favorite', 'super', 'hero', 'is', 'captain', 'america']]	[[['hero'], []]]	[[[['hero', 'hero', 'hero', 'is', 'is', 'america', 'is', 'is']], nan]]
46	[what, action, movie, do, you, suggest, .., that, is, out, at, the, movies, now, ?]	[['action', 'movie', 'movies', '?']]	[['what', 'action', 'movie', 'do', 'suggest', 'is', 'out', 'movies', 'now']]	[[['you', 'that'], []]]	[[[do, you], nan]]
47	[what, is, suggest, .., that, ?]	[['what', '?']]	[['what', 'is', 'suggest']]	[[['that'], []]]	[[[is, suggest], nan]]
48	[what, is, your, opinion, of, a, action, type, movie, ?]	[['what', 'opinion', 'a', 'action', 'type', 'movie', '?']]	[['what', 'is', 'your', 'opinion', 'action', 'type', 'movie']]	[[['opinion'], []]]	[[[['is', 'is', 'opinion', 'is', 'opinion', 'movie', 'type', 'movie', 'of', 'is']], nan]]
49	[i, really, like, the, first, avenger, movie, ,, have, you, seen, it, before, ?]	[['i', 'avenger', 'movie', ',', '?']]	[['really', 'like', 'first', 'avenger', 'movie', 'have', 'seen', 'it', 'before']]	[[['i', 'you'], []]]	[[[have, you], nan]]
50	[i, have, nt, seen, the, first, avenger, movie, .]	[['i', 'avenger', 'movie', '.']]	[['have', 'nt', 'seen', 'first', 'avenger', 'movie']]	[[['i'], []]]	[[[have, nt], nan]]
51	[what, is, avenger, ?]	[['what', '?']]	[['what', 'is']]	[[['avenger'], []]]	[[[['is', 'is', 'is', 'is']], nan]]
52	[avenger, i, believe, is, a, action, super, hero, movie, .]	[['avenger', 'i', 'a', 'action', 'hero', 'movie', '.']]	[['avenger', 'believe', 'is', 'action', 'super', 'hero', 'movie']]	[[['i'], []]]	[[[['avenger', 'believe', 'avenger', 'believe', 'movie', 'movie', 'hero', 'movie', 'is', 'believe']], nan]]
53	[i, really, liked, the, first, avenger, movie, ., when, iron, man, came, back, alive, ,, i, cried, for, it, .]	[['i', 'avenger', 'movie', '.', 'iron', 'man', ',', 'i', '.']]	[['really', 'liked', 'first', 'avenger', 'movie', 'when', 'iron', 'man', 'came', 'back', 'alive', 'cried']]	[[['i', 'man', 'i'], []]]	[[[['liked', 'liked', 'liked', 'movie', 'movie', 'movie', 'liked', 'liked', 'came', 'man', 'came', 'cried', 'came', 'came', 'cried', 'cried', 'cried', 'cried', 'for', 'cried']], nan], [[['liked', 'liked', 'liked', 'movie', 'movie', 'movie', 'liked', 'liked', 'came', 'man', 'came', 'cried', 'came', 'came', 'cried', 'cried', 'cried', 'cried', 'for', 'cried']], nan]]
54	[thank, you, for, the, time, to, chat, with, me, about, movies, .]	[['time', 'movies', '.']]	[['thank', 'you', 'time', 'chat', 'movies']]	[[[], []]]	[[[to, chat], nan]]
55	[have, you, seen, captain, america, :, civil, war, ?]	[['captain', 'america', ':', 'war', '?']]	[['have', 'seen', 'captain', 'america', 'civil', 'war']]	[[['you'], []]]	[[[have, you], nan]]
56	[not, yet, .., that, is, a, movie, i, plan, to, go, and, watch, .]	[['a', 'movie', 'i', 'and', '.']]	[['not', 'yet', 'is', 'movie', 'plan', 'go', 'watch']]	[[['that', 'i'], []]]	[[[[not, yet]], [to, go], nan]]
57	[what, is, yet, .., that, ?]	[['what', '?']]	[['what', 'is', 'yet']]	[[[], []]]	[[[['is', 'is', 'is', 'is', 'that', 'that']], nan], [[['is', 'is', 'is', 'is', 'that', 'that']], nan]]
58	[i, have, not, seen, captain, america, :, civil, war]	[['i', 'captain', 'america', ':', 'war']]	[['have', 'not', 'seen', 'captain', 'america', 'civil', 'war']]	[[['i'], []]]	[[[have, not], [[not, seen]], nan]]
59	[i, love, captain, americas, blue, eyes, .]	[['i', 'captain', 'americas', 'eyes', '.']]	[['love', 'captain', 'americas', 'blue', 'eyes']]	[[['i'], []]]	[[[['love', 'love', 'eyes', 'eyes', 'eyes', 'love', 'love']], nan]]
60	[what, s, happening, ?]	[['what', 's', '?']]	[['what', 's', 'happening']]	[[['what'], []]]	[[[s, happening], nan]]
61	[uhh, ,, i, ca, nt, answer, this, ., let, me, tell, you, something, ,, we, live, in, a, society, where, pizza, gets, to, your, house, before, the, police, .]	[[',', 'i', '.', 'something', ',', 'a', 'society', 'pizza', 'house', 'police', '.']]	[['uhh', 'ca', 'nt', 'answer', 'this', 'let', 'tell', 'something', 'live', 'society', 'where', 'pizza', 'gets', 'your', 'house', 'police']]	[[['i', 'me', 'we', 'pizza'], []]]	[[[ca, nt], nan], [[['answer', 'answer', 'answer', 'answer', 'answer', 'answer', 'answer', 'answer', 'live', 'tell', 'let', 'tell', 'tell', 'live', 'live', 'live', 'live', 'society', 'in', 'gets', 'gets', 'society', 'gets', 'house', 'to', 'gets', 'police', 'before', 'live']], nan]]
62	[do, you, like, pizza, ?]	[['pizza', '?']]	[['do', 'like', 'pizza']]	[[['you'], []]]	[[[do, you], nan]]
63	[no, .]	[['.']]	[[]]	[[[], []]]	[[[['no', 'no']], nan]]
64	[well, i, like, pizza, .]	[['i', 'pizza', '.']]	[['pizza']]	[[['i'], []]]	[[[['like', 'like', 'like', 'like', 'like']], nan]]
65	[let, us, do, something, fun, together]	[['something', 'fun']]	[['let', 'do', 'something', 'fun', 'together']]	[[['us'], []]]	[[[['let', 'do', 'let', 'do', 'something', 'do']], nan]]
66	[care, to, play, a, game, ?]	[['a', 'game', '?']]	[['care', 'play', 'game']]	[[[], []]]	[[[to, play], nan]]
67	[well, ,, you, know, ,, i, m, not, sure, ., let, me, tell, you, something, ,, politicians, and, diapers, have, one, thing, in, common, ., they, should, both, be, changed, regularly, ,, and, for, the, same, reason, .]	[[',', ',', 'i', 'm', '.', 'something', ',', 'politicians', 'and', 'diapers', 'thing', '.', ',', 'and', 'reason', '.']]	[['know', 'm', 'not', 'sure', 'let', 'tell', 'something', 'politicians', 'diapers', 'have', 'thing', 'common', 'should', 'be', 'changed', 'regularly', 'same', 'reason']]	[[['you', 'i', 'me', 'politicians'], []]]	[[[[not, sure]], nan], [[['m', 'm', 'know', 'm', 'm', 'm', 'm', 'm', 'm', 'm', 'let', 'tell', 'let', 'tell', 'tell', 'something', 'have', 'politicians', 'politicians', 'let', 'thing', 'have', 'thing', 'in', 'have', 'changed', 'changed', 'changed', 'changed', 'changed', 'changed', 'changed', 'changed', 'changed', 'reason', 'reason', 'for', 'changed']], nan], [[should, both], [be, changed], nan]]
68	[looks, like, we, ve, got, a, comedian, here, .]	[['a', 'comedian', '.']]	[['looks', 've', 'got', 'comedian', 'here']]	[[['we'], []]]	[[[ve, got], nan]]
69	[now, ,, what, you, have, here, is, very, rare, ., any, thoughts, ?]	[[',', 'what', '.', 'thoughts', '?']]	[['now', 'what', 'have', 'here', 'is', 'very', 'rare', 'thoughts']]	[[['you'], []]]	[[[['is', 'is', 'have', 'have', 'is', 'have', 'is', 'rare', 'is', 'is', 'thoughts', 'thoughts', 'thoughts']], nan], [[['is', 'is', 'have', 'have', 'is', 'have', 'is', 'rare', 'is', 'is', 'thoughts', 'thoughts', 'thoughts']], nan]]
70	[sometimes, ,, yes, .]	[[',', '.']]	[['sometimes']]	[[[], []]]	[[[['yes', 'yes', 'yes', 'yes']], nan]]
71	[i, do, nt, know, ., can, you, tell, me, something, about, pittsburgh]	[['i', '.', 'something', 'pittsburgh']]	[['do', 'nt', 'know', 'can', 'tell', 'something', 'pittsburgh']]	[[['i', 'you'], []]]	[[[do, nt], nan], [[can, you], nan]]
72	[they, have, a, team, of, penguins, there, .]	[['a', 'team', 'penguins', '.']]	[['have', 'team', 'penguins', 'there']]	[[['they'], []]]	[[[['have', 'have', 'team', 'have', 'team', 'of', 'have', 'have']], nan]]
73	[uhh, ,, i, ca, nt, answer, this, ., but, anyway, ,, i, d, like, to, chat, with, you, .]	[[',', 'i', '.', 'but', ',', 'i', 'd', '.']]	[['uhh', 'ca', 'nt', 'answer', 'this', 'd', 'like', 'chat']]	[[['i', 'i'], []]]	[[[ca, nt], nan], [[d, like], [to, chat], nan]]
74	[i, thought, that, s, what, we, were, doing, !]	[['i', 's', 'what', '!']]	[['thought', 's', 'what', 'were', 'doing']]	[[['i', 'that', 'we'], []]]	[[[were, doing], nan]]
75	[you, have, actually, people, in, your, country, that, decided, long, ago, that, they, did, nt, want, to, have, one, man, over, an, entire, nation, .]	[['people', 'country', 'man', 'nation', '.']]	[['have', 'actually', 'people', 'your', 'country', 'that', 'decided', 'long', 'ago', 'did', 'nt', 'want', 'have', 'man', 'entire', 'nation']]	[[['you', 'that', 'they'], []]]	[[[did, nt], [to, have], nan]]
76	[are, you, high, ?]	[['?']]	[['are', 'high']]	[[['you'], []]]	[[[['are', 'are', 'are', 'are']], nan]]
77	[no, ,, i, m, not, .]	[[',', 'i', 'm', '.']]	[['m', 'not']]	[[['i'], []]]	[[[[not, .]], nan]]
78	[why, not, ?]	[['?']]	[['why', 'not']]	[[[], []]]	[[[['not', 'not', 'not']], nan]]
79	[uhh, ,, i, ca, nt, answer, this, ., but, anyway, ,, i, d, like, to, chat, with, you, .]	[[',', 'i', '.', 'but', ',', 'i', 'd', '.']]	[['uhh', 'ca', 'nt', 'answer', 'this', 'd', 'like', 'chat']]	[[['i', 'i'], []]]	[[[ca, nt], nan], [[d, like], [to, chat], nan]]
80	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']], nan]]
81	[hello, ,, i, really, like, movies, ., how, about, we, talk, about, movies]	[[',', 'i', 'movies', '.', 'movies']]	[['really', 'like', 'movies', 'how', 'talk', 'movies']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
82	[what, is, your, favorite, movie]	[['what', 'movie']]	[['what', 'is', 'your', 'favorite', 'movie']]	[[['movie'], []]]	[[[['is', 'is', 'movie', 'movie', 'is']], nan]]
83	[do, you, like, super, hero, movies, or, disney, movies, ?]	[['hero', 'movies', 'or', 'disney', 'movies', '?']]	[['do', 'like', 'super', 'hero', 'movies', 'disney', 'movies']]	[[['you'], []]]	[[[do, you], nan]]
84	[disney]	[['disney']]	[['disney']]	[[[], []]]	[[[['disney']], nan]]
85	[ok, ., what, do, you, think, about, sports]	[['.', 'what', 'sports']]	[['what', 'do', 'think', 'sports']]	[[['you'], []]]	[[[['ok', 'ok', 'think', 'think', 'think', 'think', 'think', 'about']], nan], [[do, you], nan]]
86	[hate, them]	[[]]	[['hate', 'them']]	[[[], []]]	[[[['hate', 'hate']], nan]]
87	[that, s, interesting, ., let, me, know, something, you, re, interested, in, .]	[['s', '.', 'something', '.']]	[['s', 'interesting', 'let', 'know', 'something', 're', 'interested']]	[[['that', 'me', 'you'], []]]	[[[['s', 's', 's', 's', 'let', 'know', 'let', 'know', 're', 'something', 're', 'interested', 'let']], nan], [[['s', 's', 's', 's', 'let', 'know', 'let', 'know', 're', 'something', 're', 'interested', 'let']], nan]]
88	[scrapbooking]	[[]]	[['scrapbooking']]	[[[], []]]	[[[['scrapbooking']], nan]]
89	[what, is, scrapbooking, ?]	[['what', '?']]	[['what', 'is', 'scrapbooking']]	[[['what'], []]]	[[[is, scrapbooking], nan]]
90	[gluing, pictures, and, paper, together]	[['pictures', 'and', 'paper']]	[['gluing', 'pictures', 'paper', 'together']]	[[[], []]]	[[[['gluing', 'gluing', 'pictures', 'pictures', 'gluing']], nan]]
91	[what, is, gluing, ?]	[['what', '?']]	[['what', 'is', 'gluing']]	[[['what'], []]]	[[[is, gluing], nan]]
92	[pasting]	[[]]	[['pasting']]	[[[], []]]	[[[['pasting']], nan]]
93	[what, is, pasting, ?]	[['what', '?']]	[['what', 'is', 'pasting']]	[[['what'], []]]	[[[is, pasting], nan]]
94	[using, glue, to, attach, things, to, one, another]	[['glue', 'things']]	[['using', 'glue', 'attach', 'things']]	[[[], []]]	[[[to, attach], nan]]
95	[that, s, interesting, ., let, me, know, something, you, re, interested, in, .]	[['s', '.', 'something', '.']]	[['s', 'interesting', 'let', 'know', 'something', 're', 'interested']]	[[['that', 'me', 'you'], []]]	[[[['s', 's', 's', 's', 'let', 'know', 'let', 'know', 're', 'something', 're', 'interested', 'let']], nan], [[['s', 's', 's', 's', 'let', 'know', 'let', 'know', 're', 'something', 're', 'interested', 'let']], nan]]
96	[children]	[['children']]	[['children']]	[[[], []]]	[[[['children']], nan]]
97	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']], nan]]
98	[what]	[['what']]	[['what']]	[[[], []]]	[[[['what']], nan]]
99	[well, ,, you, know, ,, i, m, not, sure, ., can, we, talk, about, something, else, ?]	[[',', ',', 'i', 'm', '.', 'something', '?']]	[['know', 'm', 'not', 'sure', 'can', 'talk', 'something', 'else']]	[[['you', 'i', 'we'], []]]	[[[[not, sure]], nan], [[can, we], nan]]
100	[hello]	[[]]	[[]]	[[[], []]]	[[[['hello']], nan]]
101	[hello, ,, i, really, like, sports, ., how, about, we, talk, about, sports]	[[',', 'i', 'sports', '.', 'sports']]	[['really', 'like', 'sports', 'how', 'talk', 'sports']]	[[['i', 'we'], []]]	[[[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan], [[['like', 'like', 'like', 'like', 'like', 'like', 'like', 'talk', 'talk', 'talk', 'talk', 'talk', 'about']], nan]]
102	[sure, ., which, sport, do, you, like, ?]	[['.', 'sport', '?']]	[['sure', 'which', 'sport', 'do', 'like']]	[[['you'], []]]	[[[do, you], nan]]
103	[yes, .]	[['.']]	[[]]	[[[], []]]	[[[['yes', 'yes']], nan]]
104	[which, sport, ?]	[['sport', '?']]	[['which', 'sport']]	[[[], []]]	[[[['sport', 'sport', 'sport']], nan]]
105	[yes, ,, yes, .]	[[',', '.']]	[[]]	[[[], []]]	[[[['yes', 'yes', 'yes', 'yes']], nan]]
106	[i, like, football]	[['i', 'football']]	[['football']]	[[['i'], []]]	[[[['like', 'like', 'like']], nan]]
107	[football, is, very, homoerotic, to, me, !, is, it, the, same, for, you, ?]	[['football', '!', '?']]	[['football', 'is', 'very', 'homoerotic', 'is', 'same']]	[[['football', 'it'], []]]	[[[['is', 'is', 'homoerotic', 'is', 'homoerotic', 'to', 'is', 'is', 'is', 'same', 'is', 'is', 'for', 'is']], nan], [[['is', 'is', 'homoerotic', 'is', 'homoerotic', 'to', 'is', 'is', 'is', 'same', 'is', 'is', 'for', 'is']], nan]]
108	[i, agree, ., but, it, is, fun, to, watch, .]	[['i', '.', 'but', '.']]	[['agree', 'is', 'fun', 'watch']]	[[['i', 'it'], []]]	[[[['agree', 'agree', 'agree', 'is', 'is', 'is', 'is', 'watch', 'is', 'is']], nan], [[to, watch], nan]]
109	[that, s, good, ,, because, i, m, right, .]	[['s', ',', 'i', 'm', '.']]	[['s', 'good', 'm', 'right']]	[[['that', 'i'], []]]	[[[['s', 's', 's', 's', 'm', 'm', 's', 'm', 's']], nan]]
110	[what, do, you, think, swimming]	[['what']]	[['what', 'do', 'think', 'swimming']]	[[['you'], []]]	[[[do, you], nan]]
111	[i, think, ,, at, the, end, of, the, day, ,, the, administration, is, handling, it, roughly, right, .]	[['i', ',', 'end', 'day', ',', 'administration', '.']]	[['think', 'end', 'day', 'administration', 'is', 'handling', 'it', 'roughly', 'right']]	[[['i', 'administration'], []]]	[[[is, handling], nan]]
112	[clearly, you, do, nt, like, swimming]	[['swimming']]	[['clearly', 'do', 'nt', 'like', 'swimming']]	[[['you'], []]]	[[[do, nt], nan]]
113	[i, do, .]	[['i', '.']]	[['do']]	[[['i'], []]]	[[[['do', 'do', 'do']], nan]]
114	[ok, ., what, is, your, favorite]	[['.', 'what']]	[['what', 'is', 'your', 'favorite']]	[[['what', 'favorite'], []]]	[[[['ok', 'ok', 'is', 'is', 'favorite', 'is']], nan], [[['ok', 'ok', 'is', 'is', 'favorite', 'is']], nan]]
115	[do, you, like, to, play, some, board, games, together, next, tim]	[['board', 'games', 'tim']]	[['do', 'like', 'play', 'board', 'games', 'together', 'next', 'tim']]	[[['you'], []]]	[[[do, you], [to, play], nan]]
116	[sure, ., what, time]	[['.', 'time']]	[['sure', 'what', 'time']]	[[[], []]]	[[[['sure', 'sure', 'time', 'time']], nan], [[['sure', 'sure', 'time', 'time']], nan]]
117	[it, s, three, oclock]	[['s', 'oclock']]	[['s', 'oclock']]	[[['it'], []]]	[[[['s', 's', 'oclock', 's']], nan]]
118	[that, s, too, early]	[['s']]	[['s', 'too', 'early']]	[[['that'], []]]	[[[['s', 's', 'early', 's']], nan]]
119	[the, chair, in, the, lair, .]	[['chair', 'lair', '.']]	[['chair', 'lair']]	[[[], []]]	[[[['chair', 'chair', 'chair', 'lair', 'in', 'chair']], nan]]
120	[something, !]	[['something', '!']]	[['something']]	[[[], []]]	[[[['something', 'something']], nan]]
121	[that, s, interesting, ., can, we, talk, about, something, else, ?]	[['s', '.', 'something', '?']]	[['s', 'interesting', 'can', 'talk', 'something', 'else']]	[[['that', 'we'], []]]	[[[['s', 's', 's', 's', 'talk', 'talk', 'talk', 'talk', 'about', 'something', 'talk']], nan], [[can, we], nan]]
122	[yeah, ,, what, do, you, want, to, talk, about, ?]	[[',', 'what', '?']]	[['what', 'do', 'want', 'talk']]	[[['you'], []]]	[[[do, you], [to, talk], nan]]
123	[well, ,, almost, everything, ., what, s, your, idea, ?]	[[',', 'everything', '.', 'what', 's', 'idea', '?']]	[['almost', 'everything', 'what', 's', 'your', 'idea']]	[[['idea'], []]]	[[[['everything', 'everything', 'everything', 'everything', 'everything', 's', 's', 'idea', 's', 's']], nan], [[['everything', 'everything', 'everything', 'everything', 'everything', 's', 's', 'idea', 's', 's']], nan]]
124	[want, to, talk, about, music, ?]	[['music', '?']]	[['want', 'talk', 'music']]	[[[], []]]	[[[to, talk], nan]]
